name,lat,lon
La Chênaie,45.84835780036538,1.1316268999999999
Clinique Sainte-Elizabeth,49.34968149782966,6.198634170124714
Maison de santé de Port La Nouvelle,43.00670310053673,3.0422991999999995
Centre Rééducation Moteur Cérébral,48.952628733519724,4.328592301992983
Hôpital européen,43.310071446395895,5.372243406347431
Hôtel Dieu,48.44093801089681,1.4809074827281858
Polyclinique Grande-Synthe,51.00751975701903,2.2900918050522407
Hôpital de Jour Halloran,44.81242725537427,-0.641051570836861
Hôpital Rothschild,48.843409157461764,2.3994487983056043
Hôpital de jour Françoise Dolto,49.58255474174173,2.9979698003366813
Centre hospitalier d'Is-sur-Tille,47.51896383441785,5.104700861376879
Centre Hospitalier Stell,48.87609465070511,2.187274514620694
CMPEA Dinan,48.45581599982707,-2.052031
Hôpital Dieudonné Collomp,44.04243859549326,5.631023760116741
Clinique de l'Oseraie,49.07555518628996,2.0746875866109233
Clinique Tivoli,44.857337174800165,-0.5879764418798494
Centre hospitalier de Pont-à-Mousson,48.90638791405931,6.052432184430536
Centre hospitalier du Chinonais,47.18766413275996,0.29389404281794673
,48.40920350416864,-1.3612164063722547
CMPEA Saint-Brieuc Maria Estrella,48.49598529981718,-2.7447548999999998
défibrilateur,48.91455839971351,2.1696758999999997
Centre hospitalier d'Argenteuil,48.94451358520287,2.237010553131238
Hôpital Jacques Monod,49.52686976953944,0.1845886167830084
Hôpital Saint-Jacques,47.813334954789454,7.095533387512944
Hôpital Psychiatrique,44.92579362564472,2.4117243603122334
Clinique Pasteur,48.702294537126,6.217420366635585
Institut Européen de Chirurgie Esthétique et Plastique,48.84492219501985,2.231708516410349
Centre hospitalier de Montier-en-Der,48.476326746242506,4.774793438791319
Clinique du Cèdre,49.46412139585889,1.1125708839408168
Clinique de la Châtaigneraie,45.752390927576606,3.0739667040101604
Hôpital Henri Ey,48.81856928818206,2.3649721844851386
,43.41187814320093,1.7333265732373437
Clinique de l'Escrebieux,50.37482614474324,3.0011371592283087
Hôpital privé Bois-Bernard,50.37630755528672,2.9092269821428802
Centre d'Accueil Thérapeutique à Temps Partiel Infanto-juvénile,45.94073200035158,6.6344473
Centre hospitalier de Guéret,46.164078473217906,1.8694972161569126
Clinique Émilie de Vialar,45.756737423515865,4.871695203509725
Hôpital de jour de Maltot,49.12915003867156,-0.42173740842388324
Hôpital Sainte-Musse,43.124032107346935,5.976241594483574
Hôpital Saint-Joseph,49.045967803557815,7.4220638129091405
Centre Hospitalier de l'Arrondissement de Montreuil-sur-Mer,50.414487037263896,1.662426931306961
Fondation Lenval - Hôpital pour Enfants,43.68942706187842,7.241659146871278
Clinique Notre-Dame de Bon Voyage,43.18046957716672,5.612048003647529
Centre Hospitalier Avranches - Granville,48.693205140213344,-1.3518692947400768
Clinique Terre de France,49.21473893303694,4.033176639430399
Clinique de Domont,49.033575321329,2.3439953527344537
Centre Hospitalier Georges Heuyer,48.633524545247774,4.9558141627427315
Hôpital Sainte-Marie,44.73235500049158,4.5940897
Hôpital Le Jeune,48.42941302475472,-4.619702864454962
Hôpital de jour Le Magniola,44.99760820046847,-0.4460299
COS CRPF,48.259599965675996,2.8064152317493445
Chabaleyret,44.571635200503444,3.8610090000000006
Centre de Réadaptation Cardio-Respiratoire de la Loire,45.477248844745986,4.365569296807318
Centre hospitalier du Pays d'Apt,43.87581547432628,5.3831704555821265
Hôpital Suburbain du Bouscat,44.86780234982999,-0.6188581446354797
Clinique Lyon Champvert,45.758957738202376,4.8044402787721925
Hôpital de Loos,50.61052885016875,3.0078319138314518
Centre hospitalier de Sedan,49.705130844176175,4.938171684101092
Hôpital de la Tauvrais,48.13782253511994,-1.6605532491962558
Polyclinique Bordeaux Rive-Droite,44.86449403238331,-0.5220000007575685
L'Arc en Ciel,47.272623719065045,0.8576212792900327
Hôpital Garonne,43.61644498126141,1.4009074022439514
Hôpital Tarnier,48.84163597438185,2.335929099850719
Centre hospitalier de Brignoles,43.40359932808822,6.0664838298463275
Clinique Saint-Faron,48.94093469970697,2.8730666
Clinique du Pays de Montbéliard,47.496668671581524,6.820234089236426
Clinique de Miremont,43.21489607164079,2.5135820734029957
La Chimotaie,47.06246664627245,-1.2317993749162874
Clinique Pasteur,44.85176750664166,0.4900033768347348
Hôpital de jour pour adolescents L'Olivier,48.50064739981602,-2.7537466999999998
Hôpital de jour pour enfants,45.18658698085735,5.72039746118924
Unité de diététique Somedi,43.57466840054147,6.933990399999999
Hôpital de Casteljaloux,44.31232438024581,0.0779742537131545
Clinique Philae,48.00421219993669,-1.6966037
Centre hospitalier de Maubeuge,50.28003369801882,3.9891880612633512
Pôle d'Hospitalisation Psychiatrique,44.853295244534856,0.5023345307054473
Centre hospitalier de Joigny,47.979543101253306,3.395999630873341
Centre hospitalier Aiguilles-Queyras,44.78056382634633,6.867650318052896
Hôpital de Lavelanet - Site du Pays d'Olmes,42.91954849207993,1.8351059994687393
5 place Aristide-Briand 10400 Nogent-sur-Seine,48.4934427998178,3.5024601999999994
Hôpital Le Parc de Taverny,49.02717489536963,2.2354151758296754
Hôpital Privé Cannes Oxford,43.56546060753643,7.0282542030194834
Le Beach - Clinique-polyclinique,48.791353814105285,2.5204857557763685
Hôpital de jour Gasquy,43.30388080054149,5.4224347999999996
CHU Amiens Picardie - Centre Saint-Victor,49.90449276863025,2.31833600544725
Maison de santé de l'Epte,49.20882352132227,1.6689660843539436
Hôpital local de Montmirail,48.87847069972246,3.5462559
Hôpital Sainte-Marguerite,43.260369480016315,5.410488051896923
Hôpital Local du Pays de Gex,46.32199503727301,6.058250291106365
Clinique,43.59524259686455,6.539799015457031
Centre de rééducation fonctionnelle Notre-Dame,45.77780357554537,3.071934977752322
Hôpital de Chevilly-Larue,48.77121678847403,2.335297060399548
Equipe Mobile Psycho-sociale du Chablais,46.35916175197495,6.474240310343609
Clinique Saint-Dominique,48.7464386997552,-0.5624879
Centre médico-psychologique de Perpignan,42.69814180052666,2.8981485999999994
Centre Hospitalier Intercommunal Castelsarrasin-Moissac,44.10517062383216,1.0882411500646016
Hôpital Gériatrique intercommunal Neuville-Fontaines,45.86745239647729,4.847981016037596
Centre hospitalier de La Souterraine,46.23624714456899,1.4813252449107064
Hôpital du Haut Limousin,46.12419130146152,1.0621108485296762
Poste secours Lecques,43.179942058328066,5.684690558519976
Hôpital local de Castellane,43.846664456138136,6.508069502167097
Hôpital de jour de Caychac,44.93235060220159,-0.635028696841006
Clinique IRIS,45.71604312662557,4.92562014239266
Hôpital de Saint-Avold,49.111450554641934,6.722715882172886
Clinique Malartic,43.13123081581043,5.874865998659046
Polyclinique de Villeneuve Saint-Georges,48.72181346646517,2.4507761174948586
Centre de réadaptation fonctionnelle Richelieu,46.15338849186738,-1.1753930002183146
,50.67785438519609,3.172920642417154
Centre hospitalier Max Querrien,48.77320883626005,-3.0341798768726345
Centre hospitalier de Château-Renault,47.58765183745129,0.9194289198150645
Hôpital Privé La Montagne Lambert,48.90790606270351,2.241922083867409
Centre hospitalier de Pézenas,43.46045480798914,3.4191552695094343
Hopital de Jour Adulte,47.5803626070605,1.32376903599307
Le Lanot,43.68985733084836,-1.0779293013376015
Hôpital Les Cygnes,47.29132090009974,3.8149279000000003
Hôpital de Nontron,45.52800498483006,0.6660333405282759
Centre hospitalier intercommunal André Grégoire,48.87768291777977,2.453177745872061
Hôpital de psychiatrie,43.6072937970351,1.403213860417777
Centre hospitalier de Montfort,48.13769933383375,-1.9519129045072745
Clinique Saint-Joseph,45.64952805750405,0.14667601268001704
Hôpital de jour Addictologie,45.18499740044954,5.753513999999999
Centre de Soins SMR La Lande,45.17115381568811,0.573464402409365
Hôpital spécialisé Val Horizon,45.15169381203503,1.5538002504754893
Polyclinique Saint-George,43.733173321482106,7.277950014473033
Centre hospitalier des Vallées de l’Ariège - Site de Foix,43.02578357440186,1.619883025515624
Hôpital Lapeyronie,43.629828328823805,3.8515156829884267
Hôpital de jour Acanthe,43.45674310054199,5.468052799999999
Centre Hospitalier Sud Gironde,44.58633410050244,-0.0377914
Maison d'Accueil Spécialisée de Kerblay,47.52845694174191,-2.7402880968084022
Centre hospitalier Ardèche Méridionale,44.61296087978618,4.3971550086372595
,47.63157641412327,6.84800682562954
Hôpital de Jour de Psychatrie Infanto-Juvénile,43.24457951524219,6.531948817941873
Maison de soins,47.84583884144231,-3.003449138803993
Centre Hospitalier de Nouzonville,49.815491779522,4.747251116230861
Centre hospitalier Métropole Savoie (site d'Aix-les-Bains),45.69719435852336,5.904925560838998
Centre hospitalier du Blanc,46.63409214803747,1.0596976302279653
Centre médico-chirurgical Floréal,48.87828799076595,2.431062965756045
,44.41179160051366,0.134105
Centre Hospitalier de Lens,50.43913122794186,2.8180544801734313
Centre hospitalier Barthélémy Durand,48.655734426765264,2.3129472825206707
Centre de Réadaptation,47.52405950004824,-2.488785
Clinique Synergia Ventoux,44.04708050053102,5.028170899999999
Clinique Toulouse Lautrec,43.92928696530115,2.1799703732637097
,43.37750314544142,6.297038615545207
Groupe hospitalier Carnelle Porte de l'Oise - Site Les Oliviers,49.14404921079297,2.310709544296339
Centre Hospitalier de Saint-Hilaire-du-Harcouet,48.568811051510224,-1.0962227841104502
ICR - Institut de Chirurgie Réparatrice,43.70194795918193,7.262256717546978
Clinique de l'Archette,47.85823603610885,1.9086647628890199
Centre Hospitalier Docteur Louis Lacaine,49.01819756958211,-0.6331145883956486
Hôpital Privé des Côtes d'Armor,48.54812311733085,-2.788228109369874
Centre hospitalier de Faye L'Abbesse,46.831627915736455,-0.38618384057242483
Soins de Suite et de Réadaptation Les Claveries,47.48748084017028,-0.5041185590196519
Hôpital Léon Bérard,46.532551800252236,6.0173846
UTMA,45.652240081085694,2.468508681860354
Centre hospitalier d'Ajaccio,41.94482287611651,8.770073288277182
Centre hospitalier Princesse Grace (CHPG),43.73032300302562,7.411060167788115
Hopital Saint-Honoré,46.20071533946098,-1.3663764685036115
ESEAN,47.18571954565439,-1.524468686019599
Centre de Long Séjour Bellevaux,47.24247950961953,6.022431091135575
Clinique de l'Ospedale,41.59876359656681,9.276833774421394
Laborieux Hervé ostéopathe DO,46.5373836674343,-1.7729769928875525
L'Hôpital Privé de l'Aube,48.306703686158514,4.053108593477526
USLD Bellevaux,47.242433900110285,6.022307799999999
Hôpital Privé La Louvière,50.64665075508724,3.0839962004679418
Centre hospitalier d'Autun - Site Parpas,46.9512743061065,4.293262414045295
,47.342852442776845,5.059082043360775
Centre hospitalier Jacques Cœur,47.08483597233507,2.4385561678017385
Clinique Marcel Sembat,48.83519862553382,2.2448442009744336
Centre Guy Talpaert,50.677676651039874,3.172310647641972
58-JDV-Entrée UPD,48.125571199907576,-1.2050610000000002
Centre Winnicott,46.764143325245776,4.83215844235148
Hôpital Bellier,47.222395687168806,-1.5231825078213284
Centre Hospitalier l'Atrium,45.655050509147756,2.4655849264023595
Polyclinique de Reims Bezannes,49.21826528787314,4.0020767192748465
Centre hospitalier de Royan,45.634098040786235,-1.0608085655807415
Centre hospitalier de Saint-Amand-Montrond,46.72589410824133,2.495987188412208
Hôpital de Prades,42.62630746076447,2.4179055316959897
Groupe hospitalier Les Portes du Sud,45.68822978072344,4.866838556054493
Les Petits Cygnes,50.12450349942435,3.4175294
"""Clinique Parly 2",48.829294999734664,2.117919
Fondation Hospitalière Sainte-Marie,48.829095922639645,2.313616080039805
Hôpital Nord Guillaume et René Laennec,47.23677599297416,-1.6391876510713983
Clinique Brocéliande,49.18199680720063,-0.408046166218308
Clinique Provence-Bourbonne,43.282372569336175,5.5961511657693075
Hôpital de jour Les Bourdettes,43.55272600054161,1.4687626
Hôpital Salengro,50.607479182560624,3.0326871538594764
Clinique Saint-Hilaire,49.44138100858073,1.1141129686174722
Polyclinique Inkermann,46.31500935414114,-0.45270274443959463
Centre hospitalier de Dunkerque,51.03796901297308,2.3983354034816515
Fondation Hector Ott,43.73473700053943,7.4145251
Centre hopitalier de Chaumont,48.12088317897751,5.139952447217037
Clinique du Château,48.99214489969429,2.1702804999999996
Centre Hospitalier de Brie-Comte-Robert,48.69298563054303,2.605594091894147
Institut Michel Fandre,49.241160444788775,4.011609512271923
Maison Médicale du Vexin,48.98785999969533,1.809976
Ostéopathe,47.24209530011036,6.020598699999999
Centre de Psychiatrie Les Tournesols,47.80205099994072,1.0572551022811822
Centre Hospitalier Spécialisé de Saint-Rémy et Nord Franche Comté - Centre de Psychiatrie Générale de Belfort,47.63165850002381,6.8480001
Centre médico-Psychologique pour enfants,49.34033409960853,1.0979852
Pôle de Santé du Villeneuvois,44.4066409248242,0.7460491980912972
Hôpital de la Charité,45.43291954744134,4.391328052012147
Centre Ssr le Château,44.85630149996504,4.804772350504012
,44.57619180050313,6.3609321
Clinique Ormeau Pyrénées,43.218245556568625,0.0775390598975626
Accueil Marie Saint-Frai,43.095679550952234,-0.05435891660535587
Hôpital local du Neubourg,49.14913579965547,0.9063829999999999
Clinique des Oyats,50.94145133983434,1.8961318928210997
Centre de Rééducation Fonctionnelle La Roseraie,44.68911470049493,1.5620924
Maternité Régionale Universitaire de Nancy,48.68115578788526,6.189625775470888
Hôpital Privé d’Ambérieu,45.98047996255481,5.350387277391235
Centre hospitalier départemental Georges Daumézon,47.94543241600324,1.9431955785502593
Centre hospitalier Jura sud,46.51452128456487,5.605460711766872
Centre Hospitalier Bélair,49.78997939819357,4.719561059204104
Maison Médicale Valmy,47.36203829741611,5.05080395547436
Clinique d'Addictologie,48.62936906242541,-3.299464751913505
Centre de Réadaptation Château Walk,48.79332501186255,7.768968481735614
Hôpital privé Saint-Martin,49.19813805101049,-0.3805656793206469
Centre Hospitalier de Quillan,42.88147153830958,2.1846994593829403
Groupe Hospitalier Paul Guiraud - Site de Clamart,48.78664907139058,2.252453383519856
Clinique d'Occitanie,43.46555326601445,1.3382662158824603
SSR Les Abeilles,50.16140099941616,3.4853457999999997
Hôpital de Mauléon,43.21790707771752,-0.8899346934342205
Centre Hospitalier de Saint-Dié-des-Vosges,48.28891076193186,6.964413105881496
Centre François Baclesse,49.20372437571294,-0.3541689617135526
American Hospital of Paris,48.892744799596436,2.2722379563071735
Hôpital Saint-Martin,47.20203020955632,-0.9817365917960924
Centre thérapeutique de jour,48.07520299917781,7.330250242320777
Clinique Jeanne d'Arc,43.676847907348545,4.6398045003811825
Clinique Les Sources,43.74112161620336,7.277755530137913
Clinique de la Plaine,45.802450437964744,3.1085442965591445
Centre hospitalier de Saint-Calais,47.91856687770947,0.7426094939024953
Centre Hospitalier Manhès,48.627626765135155,2.3602453907029055
Hôpital Romain Rolland,48.93680802817143,2.3731300985402046
Hôpital du Thillot,47.87676554173915,6.768823214073385
Centre hospitalier de Nogent-le-Rotrou,48.31542229651621,0.8389705080213585
Clinique Ambulatoire de la Cèze,44.154980700526735,4.6105406
Clinique du Val d'Ouest,45.768679741008334,4.781339671022544
Centre Hospitalier intercommunal Alençon-Mamers,48.36004263797336,0.35864708625853514
Hôpital Saint-Louis,48.873680720086696,2.3679595761095067
Hôpital de jour & CMP Adultes CH Charles Perrens,44.63922740210136,-0.9659096238253219
Institut Médical de Serris,48.85710419249232,2.783583306886292
Centre hospitalier de Commercy,48.760378025114306,5.588164784412689
Centre hospitalier intercommunal de la Lauter,49.04152406274697,7.932104681625889
GHPP,44.56883780050364,4.7833935
Centre hospitalier Paul Martinais,47.13022870191574,1.0023843226528775
Hôpital Privé de la Loire,45.42827490159623,4.417972753477213
Centre de réadaptation CRF de Beaurouvre,48.31875857682041,1.2767872083276353
Hôpital Psychiatrique Philippe Pinel,49.870566450254,2.2756144461160073
Centre hospitalier de Vallauris,43.5804951104957,7.058918478461462
Centre hospitalier du Haut-Bugey,46.25969003092221,5.630215888597619
Hôpital de la Mère et de l’Enfant,45.81366367555747,1.2398259496806912
Centre hospitalier d'Arpajon,48.584018941323784,2.241247185965468
Hôpital local de Sancerre,47.333208366904,2.8388687676991298
Hôpital de Jour François Tosquelles,51.04173569924228,2.3930960999999997
Centre hospitalier de Gray,47.44625950236783,5.58609981194181
Centre de Réadaptation Colmar,48.09059402915477,7.336430520288561
Centre médico-psychologique Adultes de Saint-Julien-en-Genevois,46.1445462398167,6.076735320029925
Centre Hospitalier de Bourbonne les Bains,47.946295929828786,5.73527963000561
Centre Hospitalier Intercommunal Corte Tattone,42.301873053339555,9.154329467480585
Hôpital de Houdan,48.79354671357498,1.5991250583064351
Centre hospitalier de Wattrelos,50.700088941860244,3.2225269827125764
Hôpital de Jour Henri Ey,45.779096434511466,3.0748769159172684
L'Hort des Melleyrines,44.93727590047411,3.994968899999999
Clinique Paul Picquet,48.20712342285189,3.2946465601107677
Groupe Hospitalier Les cheminots,48.65474126980898,2.407459822453172
Hôpital Local de Saint-Félicien,45.08649217136693,4.629398006802184
Centre médico-psychologique de Céret,42.48675970051693,2.7521905999999996
Hôpital Joseph Ducuing,43.59627038896253,1.429276063539859
Centre Hospitalier - Site de Saint-Pée,43.187576446356054,-0.6314203724502269
Maison de Santé Porte de Lyon,45.821496100369274,4.760168899999999
SSR Val Rosay,45.79678834671866,4.812004502820161
Centre Hospitalier de l'Aigle,48.76736655222377,0.6118003430263997
Centre hospitalier Ferdinand Grall,48.447818379149815,-4.234899199034008
Unité Paul de Magallon - Fondation St Jean de Dieu,48.44746469982911,-2.0580205
Hôpitaux Paris Est Val-de-Marne - Site Saint-Maurice,48.8206395705528,2.4283437593354806
Centre Hospitalier de La Châtre,46.56936339589982,1.9837218893948223
HAD Estuaire,49.74454799951142,0.38676399999999994
Centre hospitalier de Marennes,45.82139935285441,-1.0981053371617921
Hôpital Croix Saint-Simon,48.85390619009618,2.4085372968049876
Centre Hospitalier Saint-Roch,46.89192130983191,1.420527468900619
Hôpital Pierre Grouès,44.387782723380155,6.649539539431835
Clinique du Trocadéro,48.86040489972693,2.2809606
Espace Perréal,43.34575377359003,3.2318295169322484
Centre Hospitalier de Château du Loir,47.6907292328019,0.41991416171346324
Clinique Esquirol Saint-Hilaire,44.18591598973264,0.6290796132704599
Centre hospitalier de Dieppe,49.91864499518911,1.0786550176896423
Site de l'ancien Centre hospitalier de Voiron,45.36866764547495,5.59477084293996
Centre hospitalier Portes de Provence à Montélimar,44.569265363569635,4.784374407752438
Groupe thérapeutique Marie Duboccage,49.42865596408708,1.0873568688678343
Hôpital Saint-Éloi,43.629150200540934,3.8651257
Centre de Santé Sexuelle,46.11083800032498,5.8175028
Institut Universitaire de Réadaptation Clémenceau,48.53703623114481,7.723074601113072
Hôpital du Gier,45.526484300409486,4.619349399999999
Hôpital La Roche-Guyon,49.07963463636849,1.6258303418517037
Restif de la Bretonne,48.20392509988862,3.2956041000000003
Centre Hospitalier Saint-Louis,47.40883771160123,-0.7582056378714533
Centre de Radiologie Docteur P. Humbert,43.20810010054049,1.0932446
Hôpital de jour Elise Saunier,43.17974550054009,2.9980257
Clinique du Vivarais,44.611668177290085,4.390547752781631
Clinique Pasteur,49.02852913721586,1.160760022222008
Clinique du Parc,46.95067038145475,4.293819478079834
Hôpital privé Claude Galien,48.681653674410626,2.539495398756409
Centre hospitalier de Cahors,44.44496504148155,1.436388225407132
Hôpital de Jour,48.81891780362988,2.5390743119531995
Unité de soins intensifs pour adolescents,43.3786181005419,5.361432899999999
Hôpital Asselin-Hédelin,49.61955489662518,0.7439501522175943
Centre hospitalier Chamonix Mont Blanc,45.91401796542399,6.862412937172399
Centre Hospitalier Spécialisé La Grange Joada,47.170889561303525,3.03371733275245
Centre Hospitalier de Noyon,49.58789001253802,2.9999117441598044
Hôpital local de Munster,48.04357890400665,7.131751238428737
Pôle santé CHS Montfavet,44.04735582063532,5.02845148112875
Centre hospitalier de Courbevoie - Neuilly-sur-Seine,48.900620391758764,2.253447473139533
Clinique Saint Maurice,46.000532107311145,1.4699170227139136
Centre Hospitalier Saint-Nicolas,48.23120803078935,4.714249727982032
Clinique de rééducation fonctionnelle Fontfroide,43.639533900876536,3.831433253465991
Maison de Santé Rurale,44.585994600502445,-0.0361396
Hôpital Goüin,48.902121527410074,2.311368642223171
Centre hospitalier métropole Savoie,45.5644287515531,5.910930508823648
Clinique du Grand Stade,48.92583005909579,2.3665693145704476
Infirmerie Protestante,45.78659295897924,4.8355173290706
Centre hospitalier de Penthièvre CH2P,48.46961725510251,-2.5208318324433523
Hôpital Thierry de Langeraye,47.74123989999858,-1.1747178
Institut Nazareth,43.625172300540974,3.8802441
Maison des Adolescents Vetraz Monthoux,46.181086900337384,6.2484015773073525
Clinique de Rochebrune,48.852496363241606,2.1986288935531095
Centre de Rééducation Fonctionnelle,46.098241400327005,2.690576
Centre Jean Vignalou,43.325827233889605,-0.3444343073001041
Clinique de la Croix Blanche,45.93957172782024,2.1719056204568794
Clinique Jeanne d'arc,48.58910660515845,6.503354470416873
Centre de Santé Médical,50.49056242334754,2.85008558395115
Groupe hospitalier Sud Ardennes - Site de Vouziers,49.39443465355874,4.701516110136409
Hôpital Saint-Julien,48.68699881204018,6.193304321600398
SAMU,46.98121270016511,3.1225023
Centre hospitalier Fanny Ramadier,44.808161454241,3.2791601983851066
Clinique de réadaptation « Midi-Gascogne »,43.875533904017175,1.0105846759062975
,47.246546000109404,6.025498899999999
Clinique des Cèdres,45.14769721885068,5.723381072693355
Centre hospitalier Hôtel Dieu,49.53775397418283,5.780421656961796
Centre Hospitalier de Montrichard,47.34816475988379,1.1800697075253426
Hôpital d'Enfants de Margency,49.002923793471645,2.2929053416758203
Hôpital Flaubert - santé mentale adultes,49.49860389957008,0.1128338
Hopital de jour à Montfort-en-Chalosse,43.71008889281537,-0.8399065081423744
Batiment H,48.69303709976846,-1.3522546
Clinique Ambroise Paré,43.58988515312378,1.413587033055201
,43.958834500534,3.8569877000000004
Centre Mutualiste Neurologique Propara,43.64290238179982,3.831969573413166
Centre hospitalier intercommunal de Poissy,48.91877026698936,2.0228050634315005
Hôpital de Jœuf,49.22536228905279,6.011264606104502
Centre hospitalier Alphonse Guérin,47.93512579862956,-2.394478411055436
Clinique Villa Marie-Louise,48.90718307738792,2.2533800014261405
,43.4116434770303,1.7346417717559015
Polyclinique du Plateau,48.9336827462844,2.203933096982532
Hôpital Saint-Antoine,44.43330010051237,-0.20811299999999996
I.M.B.S (Imagerie Médicale des Boucles de la Seine),49.30414079961737,1.0406291
Centre hospitalier de Dourdan,48.5337982323642,1.9995350581497422
Hôpital Henry Gabrielle,45.69016435056966,4.790792487202494
Centre hospitalier de Bourbon l'Archambault,46.579404977979486,3.046488554017643
Clinique SSR Supervaltech,42.727470653175445,2.846878825153055
Clinique Saint-André,48.6611981509363,6.158298132500968
Village Santé,47.45619750565324,-0.5132777181002183
La Maisonnée,45.74054970038082,4.7722795
Hôpital René Huguenin - Institut Curie,48.84487744387067,2.2181516383787505
Clinique de Chaumont,48.11949018187104,5.141121536472638
Centre médical et pédagogique de Rennes Beaulieu,48.123572020420696,-1.6379064830942858
Centre Hospitalier de Carentan,49.30709797177291,-1.2446039032201472
"""Etablissement de médecine",48.95087926831675,2.1593901434743117
Clinique Générale,45.89599067635125,6.126643146252081
Centre Hospitalier Local Les 3 Rivières,48.315012035839636,6.3924249468163765
Centre Hospitalier des Murets,48.78783272006087,2.5802722677898196
Centre hospitalier Saint-Maixent,46.41032685248092,-0.2208278779358817
Pôle de Santé de Meaux,48.958162496803276,2.8693496367771716
Centre hospitalier d'Amboise,47.407917811783065,0.9811952824115132
Centre hospitalier de l'Isle-sur-la-Sorgue,43.9206333285677,5.048507620311616
Clinique Jeanne d'Arc,47.188359516605736,0.29219450490176235
Centre hospitalier de Bagnères-de-Bigorre,43.06645301246371,0.14537788312562677
Centre Hospitalier Paul Guiraud,48.79012448801581,2.357781491256352
Centre Hospitalier de l'Ouest Vosgien - Site de Vittel,48.20653564795929,5.947694548888816
Centre hospitalier Sainte-Marie,43.73166794608839,7.2824451654420885
Clinique Saint-Michel,42.61693146050164,2.416947517203611
Hôpital Foch,48.870816491955836,2.2222624717622463
Clinique du Soffle La Solane,42.41945232696136,1.9808291348561502
Hôpital Saint-Maurice,49.25072786572386,6.045590647737763
Clinique Saint-Charles,45.769947091874386,4.827413717134788
Hôpital de jour Pradier,47.967018599945554,0.2120777
Centre hospitalier de Villefranche-de-Rouergue - Site de Ruhle,44.38388923075383,2.0293653548945008
