CODE_EPCI,LIBEPCI,nom_EPCI,Nb_Communes,NATURE_EPCI,Département,Département_code,Pop_standardisee 2020,AIR01,AIR02,AIR03,AIR04,AIR05,AIR06,AIR07,AIR08,AIR09,AIR10,AIR11,AIR12,BRUIT01,BRUIT02,BRUIT03,BRUIT04,AIR_BRUIT01,AIR_BRUIT02,AIR_BRUIT03,AIR_BRUIT04,POLLEN01,POLLEN02,EAU01,EAU02,EAU03,EAU04,EAU05,EAU06,SOLS01,SOLS02,INDUSTRIE01,LOGEMENT01,LOGEMENT02,LOGEMENT03,LOGEMENT04,LOGEMENT05,LOGEMENT06,AGRI01,ADT01,ADT02,ADT03,ADT04,ADT05,ADT06,MOB01,MOB02,MOB03,MOB04,Indice_Precarite,NUM_HH,NUM_PER,NUM_CU,D1_SL,D9_SL,IR_D9_D1_SL,MED_SL,PR_MD60,S_DIR_TAX_DI,S_HH_TAX,S_EI_DI,S_EI_DI_N_SAL,S_EI_DI_SAL,S_EI_DI_UNE,S_INC_ASS_DI,S_RET_PEN_DI,S_SOC_BEN_DI,S_SOC_BEN_DI_FAM_BEN,S_SOC_BEN_DI_HOU_BEN,S_SOC_BEN_DI_MIN_SOC,EDI_moyen,Revenu médian,Taux de bacheliers,Taux de chomeurs,Taux d'ouvriers,FDep_2021,Population_Totale,INCI_AVC,INCI_CardIsch,INCI_InsuCard,MORT_AVC,MORT_CardIsch,MORT_InsuCard,PREV_AVC,PREV_CardIsch,PREV_InsuCard,Officines_2024,Officines_2025,Centres_Sante_2024,Centres_Sante_2025,Maisons_Sante_2024,Maisons_Sante_2025,Pharmaciens_2021,Pharmaciens_2022,Pharmaciens_2023,Pharmaciens_2024,Pharmaciens_2025,APL-sages_femmes_2022,APL-sages_femmes_2023,APL-kine_2022,APL-kine_2023,APl-infirmieres_2022,APL-infirmieres_2023,APL-chir_dent_2022,APL-chir_dent_2023,APL-med_general_2023,APL-med_general_2022,Pop_FDep_2019,Pop_Dataset_60plus_Pop2016,Pop_Dataset_60plus_PopTotale,Pop_Filosofi_2021,Min_Pop,Max_Pop,Diff_Abs,Diff_Rel_Percent,Libellé des ECPI,Degré de densité (3 postes),Libellé degré de densité (3 postes),Population municipale 2022,Part population dans niveau 1,Part population dans niveau 2,Part population dans niveau 3,EDI_Moyen,Nb_Communes_ODI,Nom_EPCI
200000172,Communauté de communes Faucigny-Glières,CC Faucigny-Glières,7.0,CC,Haute-Savoie,74,26017.0,8.8,0.0,-4.0,-30.8,11.0,76.3,-5.0,-31.2,15.0,8.7,6.0,3.6,92.2,363.0,1.3,4.0,33.0,0.1,33.0,0.1,2405.0,9.5,27120.0,95.6,28367.0,100.0,28367.0,100.0,299.0,2.0,18.9,43.0,117.0,635.0,5.2,1184.0,9.8,0.8,51.5,88.1,110.0,38.0,67.0,23.0,85.7,5.2,2.1,2.1,-0.058585466206176,11738.0,27409.0,5498.057856908315,14604.325754689022,51424.633134341,3.531978491892121,27306.67335546718,10.39315745217574,-15.388826791989498,60.03696176806808,85.53778314069181,3.063148312799018,78.82773191074982,3.646902917142978,7.396083661458994,19.59612176637453,2.85883822346416,1.3121978068504172,0.4704686904610695,1.0761717261526735,-0.1051310331428572,20058.40946610824,37.64497974111171,11.072616689927084,35.824533352967805,2.22138713561239,24593.0,249.3567590458256,277.843933111429,400.751480965921,63.9206682574514,38.06599586171802,54.1903149048853,1.985220470957816,4.46135751810963,2.46856949220942,6.0,6.0,0.0,0.0,2.0,2.0,22.0,21.0,19.0,19.0,144.0,33.73476371900274,32.205814708939705,145.58482969542084,144.2845156059992,87.31532366571983,82.66391500564121,55.22564522736584,48.32342500273912,3.2578034682080923,3.46,24593.0,28076.0,26521.0,27409.0,24560.0,28283.0,3723.0,15.138454031635018,Communauté de communes Faucigny-Glières,2,Urbain intermédiaire,28363,0,75.532520289578,24.467479710422,2.559357004511438,7.0,CC Faucigny-Glières
200011773,Communauté d'agglomération Annemasse-Les Voirons-Agglomération,CA Annemasse-les Voirons-Agglomération,12.0,CA,Haute-Savoie,74,87598.0,8.5,0.0,-3.0,-25.0,14.6,98.3,-6.0,-28.6,44.0,8.7,24.0,4.6,74.7,4907.0,5.5,6.0,2363.0,2.6,2363.0,2.6,6172.0,8.0,95155.0,100.0,95155.0,100.0,95155.0,100.0,605.0,17.0,13.3,90.0,259.0,5993.0,13.6,8271.0,18.9,8.8,35.6,72.7,175.0,18.0,96.0,10.0,60.2,7.3,18.9,5.8,0.126472514743767,35607.0,75645.0,10198.028442064908,11372.787652540335,65322.7275555367,5.877735827712496,28050.185868200144,17.367821943183586,-14.321513313253863,43.93527906220393,84.6433094359366,2.4065442101839674,77.92859061921125,4.308174606541381,6.0605947482289055,20.194876907196086,3.422732221892278,1.115249084404474,0.8268145759979638,1.4806685614898405,4.332619466333333,21630.05354047716,41.24548326160359,12.512615428668118,24.145875079429608,2.872959217397052,78464.0,227.1349630187032,322.617543709251,350.549962285141,54.6408237191306,50.44659588355329,39.4501205346699,1.707110844021806,4.62195449235663,2.27117764399538,25.0,25.0,3.0,3.0,3.0,3.0,79.0,81.0,79.0,77.0,558.0,27.414185124418925,26.49581307904676,91.45163364638005,91.43429615905896,69.9338072178536,61.27744057934261,58.95244066579928,58.91149972268442,3.343157894736842,3.21,78464.0,90702.0,88048.0,75645.0,72264.0,90702.0,18438.0,23.49867455138662,Communauté d'agglomération Annemasse-Les Voirons-Agglomération,1,Urbain dense,95155,70.8653191094283,25.7389580792264,3.39572281134527,7.846031181674348,12.0,CA Annemasse-les Voirons-Agglomération
200016905,Communauté de communes du Pays de Lamastre,CC du Pays de Lamastre,11.0,CC,Ardèche,7,7291.0,6.6,,-1.0,-12.5,7.1,0.1,-2.0,-22.2,,2.9,,1.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,7.8,,,,,6663.0,100.0,56.0,1.0,0.5,19.0,42.0,110.0,3.4,249.0,7.8,15.2,60.4,99.5,64.0,95.0,44.0,65.0,79.8,7.2,2.9,0.7,1.5535959737516665,3091.0,6226.0,789.8416318663668,11520.0,33570.0,2026-09-02 00:00:00,19579.11982010922,19.0,-12.1,36.0,53.3,2026-05-06 00:00:00,43.5,2026-03-03 00:00:00,2026-07-09 00:00:00,42.5,2026-06-06 00:00:00,2026-02-01 00:00:00,2026-06-01 00:00:00,2026-08-03 00:00:00,1.1394610621818182,13912.72624535316,29.29584941278668,10.818497593389,30.226657030061293,3.711299074369614,6725.0,181.0453707626806,366.351980763703,327.237415189088,52.4117867454663,35.10975450558366,84.6707092847907,1.842130938746742,4.57615848756076,3.182116839518,1.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,4.0,34.0,3.805636896046852,4.367521994134897,50.27810621856985,48.28545409795718,89.7918952199709,94.02420729628366,74.41485761452745,56.24264483280583,3.277669902912621,2.88,,,,,,,,,Communauté de communes du Pays de Lamastre,3,Rural,6678,0,0,100,2.313624535648731,11.0,CC du Pays de Lamastre
200018166,Communauté de communes Le Grésivaudan,CC Le Grésivaudan,43.0,CC,Isère,38,101670.0,8.7,0.0,-2.0,-18.2,9.9,32.4,-5.0,-33.3,46.0,7.4,18.0,2.9,94.8,825.0,0.8,1.0,151.0,0.1,151.0,0.1,10204.0,10.8,,,101264.0,100.0,102660.0,100.0,376.0,31.0,11.8,152.0,146.0,1350.0,3.1,3273.0,7.4,14.3,50.2,91.8,556.0,53.0,239.0,23.0,81.2,3.6,7.6,2.8,-1.478156229599637,42382.0,101818.0,2951.931882378361,16712.13498331218,48175.86682649368,2.864419686927091,28608.162898505176,6.926781992496874,-18.87736802519626,67.1739176420815,80.45833215813472,4.818574014008368,73.34289122361679,2.2968669205095664,9.7444977201147,25.765275231514124,2.909262915432708,1.4222359328726555,0.47483194659897515,1.0121950359610776,-4.3609583213720935,23612.9364640884,54.2216809279584,6.683611862374403,16.835901529019267,1.29270855840814,95568.0,190.9596316782062,416.980797489328,256.721364542403,44.8094876730149,47.4480770635061,45.4601788736562,1.887689191169821,5.05644037487848,2.46755176741679,31.0,31.0,1.0,1.0,4.0,5.0,92.0,98.0,97.0,93.0,673.0,22.904220663665868,23.0538050100159,142.48083061370693,141.1102390190445,116.38072086818804,116.38778969686793,43.55934577184059,44.807792595158375,4.446593406593407,3.76,95568.0,104179.0,99839.0,101818.0,93965.0,105416.0,11451.0,11.982044198895029,Communauté de communes Le Grésivaudan,2,Urbain intermédiaire,103196,1.14975423360209,67.1195739081191,31.7306718582788,-3.6509303907121136,43.0,CC Le Grésivaudan
200023299,Communauté de communes Cœur de Tarentaise,CC Cœur de Tarentaise,6.0,CC,Savoie,73,9120.0,6.0,0.0,-3.0,-33.3,9.1,19.4,-4.0,-30.8,,5.3,,2.7,99.5,145.0,1.6,1.0,37.0,0.4,37.0,0.4,676.0,8.2,8706.0,96.3,9029.0,100.0,9042.0,100.0,74.0,11.0,4.9,29.0,,479.0,10.8,595.0,13.7,1.2,24.4,85.1,143.0,157.0,51.0,56.0,62.6,21.6,8.9,0.7,1.6422961949003068,4195.0,8648.0,1894.472375115634,10419.914880680955,37105.414196686426,3.561863505091959,21940.52150786309,19.864417084663323,-15.96779145766834,53.78811369509044,74.14660282717739,5.993220854233166,62.37457060343518,5.778811369509044,12.825414196686426,23.849156406748744,5.146618027055784,1.8728834169326647,1.124578203374373,2.149156406748746,2.3411285045,18507.760303561005,34.42918563195617,7.743037911123002,23.61019603105385,2.8031914893617023,8565.0,189.2048668179026,392.464004160446,335.123107416639,80.8247886895409,70.29889861146248,54.0473730771983,1.429551035851625,4.75941407253566,2.3181004444649203,4.0,4.0,1.0,1.0,2.0,2.0,14.0,14.0,12.0,18.0,108.0,15.687719688542826,13.20276671093404,212.1690773067332,210.91397779229263,91.07786386275596,102.88576365663324,52.17856450048497,60.05021607605877,5.894623655913978,5.65,8565.0,9755.0,8969.0,8648.0,7697.0,9840.0,2143.0,25.020431990659663,Communauté de communes Cœur de Tarentaise,3,Rural,9098,0,0,100,4.671100194594819,6.0,CC Cœur de Tarentaise
200023372,Communauté de communes de la Vallée de Chamonix-Mont-Blanc,CC de la Vallée de Chamonix-Mont-Blanc,4.0,CC,Haute-Savoie,74,13316.0,9.9,10.0,-1.0,-9.1,13.5,99.7,-6.0,-30.0,,6.7,,4.4,98.8,69.0,0.5,3.0,69.0,0.5,69.0,0.5,1056.0,7.6,12662.0,92.0,13761.0,100.0,13761.0,100.0,134.0,1.0,0.0,21.0,,691.0,10.4,701.0,10.7,22.9,20.1,99.7,315.0,228.0,145.0,105.0,58.7,15.4,12.0,4.8,-0.1283252538967985,6820.0,14014.0,4931.216597688027,11726.807972160708,50490.491932932615,4.284894020879469,24284.26145283288,15.282980069598228,-18.986807972160708,58.565960139196456,74.78448275862068,8.264046187915216,62.67703258462511,3.843403986080354,18.360629547611513,23.71339765896868,2.1282980069598234,0.928298006959823,0.4,0.8,0.13375758575,19292.051186667657,46.60470134043848,3.5796153814473533,14.67258031916259,1.0,13441.0,242.9113354708624,303.67890818336,233.698129846403,57.8206689236023,36.6604392603745,23.454488395298,1.743169866904587,3.84409607101428,2.11574579115169,7.0,7.0,1.0,1.0,2.0,2.0,17.0,15.0,14.0,16.0,121.0,25.11043267862226,23.41835314583937,203.22443552053343,190.5654293509477,85.16294045174537,75.67998345118097,72.81563432564234,73.1178081217552,5.254225352112677,4.67,13441.0,13541.0,12853.0,14014.0,12808.0,14126.0,1318.0,9.805818019492598,Communauté de communes de la Vallée de Chamonix-Mont-Blanc,2,Urbain intermédiaire,13759,0,60.49162970302,39.50837029698,1.580942423586556,4.0,CC de la Vallée de Chamonix-Mont-Blanc
200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,CC Rives de l'Ain - Pays du Cerdon,14.0,CC,Ain,1,14560.0,7.2,0.0,-3.0,-30.0,7.0,1.1,-4.0,-36.4,,5.4,,2.1,94.2,292.0,2.0,2.0,84.0,0.6,84.0,0.6,1390.0,10.7,,,14869.0,100.0,14869.0,100.0,129.0,4.0,0.0,22.0,113.0,204.0,3.1,497.0,7.7,4.9,53.0,99.1,135.0,90.0,64.0,43.0,86.1,3.9,3.7,0.9,0.3578219636620868,6387.0,14534.0,1233.1096050639878,13079.287593604531,36275.90366322607,2.742602712001619,23294.06907940003,12.57397287998381,-14.557397287998382,52.85205424003238,78.73315118397086,4.616575591985428,70.98876745598056,3.1278081360048575,6.239040680024286,24.51123254401943,5.073972879983809,2.3017810159886665,0.8573972879983808,1.9147945759967617,0.6571955559285715,18355.03535468241,35.6437134115514,9.3410385910345,30.558182544127536,2.314572726021742,13209.0,244.2620933910228,338.937070229272,345.515896351624,70.977197310874,54.95696500344977,36.5889288660996,1.9894994065357368,5.48828510348219,2.56021162328133,4.0,4.0,0.0,0.0,2.0,2.0,11.0,11.0,11.0,12.0,82.0,21.67104294478528,22.44056720098644,52.82920262340352,54.796061643835614,129.62664218403546,136.47187499999998,39.30573742364972,40.1363300997404,2.74572864321608,3.26,,,,,,,,,Communauté de communes Rives de l'Ain - Pays du Cerdon,3,Rural,14873,0,0,100,1.0658221910452044,14.0,CC Rives de l'Ain - Pays du Cerdon
200030658,Communauté de communes du Trièves,CC du Trièves,27.0,CC,Isère,38,10559.0,6.8,,-1.0,-12.5,6.1,0.0,-3.0,-33.3,,2.2,,1.3,99.4,23.0,0.2,0.0,0.0,0.0,0.0,0.0,712.0,8.1,,,10103.0,100.0,10298.0,100.0,59.0,1.0,0.0,30.0,,105.0,2.2,320.0,6.8,40.4,53.9,99.1,154.0,149.0,111.0,107.0,77.4,8.1,3.9,2.0,-0.0728198367649428,4392.0,9565.0,438.12854155776273,,,,23601.46994249869,,,,,,,,,,,,,,-2.1981061443333334,18323.00932653725,44.45462941483534,7.491206501256753,22.21584157579605,1.6056455828541558,9221.0,173.1913151065803,430.613468524428,266.815022266217,54.7904867914968,50.65182908070112,60.6021769649978,1.452211519127236,4.58560452081011,2.71159947552157,2.0,2.0,0.0,0.0,2.0,2.0,6.0,6.0,6.0,7.0,47.0,6.65756786102063,6.565242346938776,77.35074170637418,81.36574907358391,57.44084796573876,63.00080496394432,12.000075930144268,12.223621530382596,3.020344827586207,2.98,9221.0,10300.0,9895.0,9565.0,8839.0,10375.0,1536.0,16.65762932436829,Communauté de communes du Trièves,3,Rural,10338,0,0,100,-1.6668949322083637,27.0,CC du Trièves
200033116,Communauté de communes Cluses-Arve et Montagnes,CC Cluses-Arve et Montagnes,10.0,CC,Haute-Savoie,74,44872.0,9.9,13.0,-3.0,-23.1,11.1,77.8,-6.0,-35.3,26.0,9.2,12.0,4.1,93.6,669.0,1.5,5.0,136.0,0.3,136.0,0.3,3868.0,9.0,,,47009.0,100.0,47011.0,100.0,606.0,10.0,30.5,47.0,124.0,1817.0,9.0,2966.0,14.8,Sec. stat.,47.0,87.4,234.0,49.0,144.0,30.0,84.1,7.1,2.4,2.9,0.6627177848875416,18732.0,43884.0,6277.102784613981,12946.243564202738,41749.44632739127,3.2189464696903056,24216.09629933461,13.179245038938191,-14.822827352461772,55.556311609014,79.45291971747173,2.769679956534113,72.63024242581045,4.052997335127164,7.951750278129933,23.0162272644951,4.40193009236501,2.067392822954128,0.7421515614085017,1.5923857080023804,1.0793565874,18351.429524488714,33.805731532248075,12.172096014832416,43.30875152335747,2.521306170813964,43469.0,253.6153533738493,368.304295679643,410.054219134536,39.4620854047476,57.31593268822192,60.1827156582805,2.00487989398278,5.04345961721059,2.5631987165998,16.0,16.0,1.0,1.0,2.0,2.0,37.0,39.0,38.0,41.0,277.0,31.67023586823912,30.838270502779693,147.8617566374848,156.6112432025236,85.60769293060167,80.46248685041026,49.406459225592165,41.254989679522,3.4157635467980296,3.2,43469.0,46886.0,45151.0,43884.0,41859.0,47018.0,5159.0,11.868227932549633,Communauté de communes Cluses-Arve et Montagnes,2,Urbain intermédiaire,47034,0,82.1697618976695,17.8302381023305,5.532817033618859,10.0,CC Cluses-Arve et Montagnes
200034098,Communauté de communes des Montagnes du Giffre,CC des Montagnes du Giffre,8.0,CC,Haute-Savoie,74,12190.0,8.9,0.0,-2.0,-18.2,9.1,3.2,-4.0,-30.8,,6.0,,2.8,99.2,49.0,0.4,1.0,0.0,0.0,0.0,0.0,917.0,8.1,10976.0,90.4,12139.0,100.0,12139.0,100.0,73.0,1.0,0.1,16.0,,255.0,4.6,390.0,7.1,4.2,42.8,98.1,221.0,182.0,105.0,86.0,85.5,6.0,1.1,1.4,-0.406342220911184,5419.0,12057.0,1547.1751596582897,14370.9738546414,47693.52122811226,3.323578795874311,26559.306626855767,10.43064952638701,-16.80165507315903,63.229311585512114,78.30599664188055,6.413144639002159,68.57726073398896,3.3155912688894222,10.746893739505875,25.44363156632286,2.3051331254497476,1.1407771647877187,0.41127368673542813,0.7530822739266012,-1.8940063965,20740.65156277283,43.483121960975765,5.26201839202662,25.589431810055228,1.0479389566227089,11454.0,193.7120651084603,299.231955887605,343.218391288099,53.7505167717283,19.72527125146824,65.3769053448812,1.6666691721874338,4.072027223159,2.4424499578501497,4.0,4.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,12.0,82.0,16.415351921115267,16.121262908413748,151.84344350119508,151.624228712464,102.22005740940078,96.3001611315012,45.3451340813241,39.338868976503385,4.784397163120567,4.43,11454.0,12382.0,11986.0,12057.0,11143.0,12471.0,1328.0,11.594202898550725,Communauté de communes des Montagnes du Giffre,3,Rural,12136,0,4.08203216347572,95.9179678365243,-1.6563530593512483,8.0,CC des Montagnes du Giffre
200034882,Communauté de communes Pays du Mont-Blanc,CC Pays du Mont-Blanc,10.0,CC,Haute-Savoie,74,46001.0,9.6,26.0,-3.0,-23.1,10.6,51.6,-5.0,-31.2,32.0,9.2,12.0,3.5,97.3,408.0,0.9,3.0,341.0,0.8,341.0,0.8,3571.0,8.7,40299.0,89.6,44956.0,100.0,44956.0,100.0,344.0,9.0,19.6,85.0,99.0,1652.0,7.6,2642.0,12.2,0,33.9,87.9,521.0,115.0,210.0,46.0,80.7,9.3,2.5,2.3,0.099434231179906,20819.0,43689.0,6889.9689532834345,14172.722113849974,44403.4342461936,3.134795936462899,25287.014351438575,9.406414837502126,-17.213186228561295,60.95883261976541,75.43288323664277,6.720109948572441,65.8710662984825,2.84170698958782,12.699632660299446,26.23390165429534,2.84676867732374,1.2509588832873104,0.489884224659894,1.105925569376536,-0.491729378,19859.88196336412,40.54448351134591,5.2057932114366965,24.468056060684347,1.8536015930783487,45147.0,244.8981888231922,331.522508483719,311.789510524681,56.9996735534665,55.12689250525426,44.5837102322907,2.022798380540498,4.4941717049041,2.1371128590637003,17.0,17.0,1.0,1.0,3.0,3.0,45.0,45.0,52.0,51.0,344.0,29.93816810628316,29.03377082061568,175.63377491933932,181.3915895782059,93.61681969134597,85.58363340192044,69.63568230985071,70.12985627690792,5.493872549019608,5.01,45147.0,45574.0,43206.0,43689.0,42633.0,46586.0,3953.0,8.755842027155737,Communauté de communes Pays du Mont-Blanc,2,Urbain intermédiaire,44954,0,68.0088077599778,31.9911922400222,0.8801622265218247,10.0,CC Pays du Mont-Blanc
200035129,Communauté de communes de Cèze Cévennes,CC de Cèze Cévennes,1.0,CC,Gard,30,21332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0974503662094824,256.0,510.0,371.6,,,,19090.0,,,,,,,,,,,,,,0.201240117,16103.0,41.705069124400005,12.4481327801,18.6721991701,4.0,535.0,215.4937011254196,512.902495510771,291.671547722982,61.6782550256641,60.03545056295688,45.4433089317395,2.069920531293735,6.5055086675675,2.6157860468677097,6.0,6.0,2.0,2.0,0.0,1.0,15.0,16.0,0.0,15.0,106.0,14.178894205209994,14.772577237919196,71.52955607002153,81.79487326013307,206.9878799538284,218.52174379899063,19.05273966030132,17.1461310519524,3.637362637362637,3.68,18754.0,18974.0,18353.0,0.0,17577.0,19750.0,2173.0,11.586861469553162,Communauté de communes de Cèze Cévennes,3,Rural,19141,0,0,100,0.201240117,1.0,CC de Cèze Cévennes
200035202,Communauté de communes Charlieu-Belmont,CC Charlieu-Belmont,25.0,CC,Loire,42,24507.0,6.9,,-2.0,-22.2,7.9,0.3,0.0,0.0,12.0,4.7,3.0,1.2,99.1,55.0,0.2,0.0,49.0,0.2,49.0,0.2,1885.0,9.5,,,23162.0,100.0,,,209.0,7.0,3.5,47.0,30.0,289.0,2.7,1107.0,10.5,,23.9,75.4,150.0,64.0,64.0,27.0,86.9,4.6,1.5,1.0,0.908152745697426,10439.0,23276.0,1143.793551297474,12540.433365917235,33410.43662430759,2.670869990224829,22256.7017528785,14.70869990224829,-12.398696643857932,41.29130009775171,62.9595633756924,3.7126099706744866,56.71912675138481,2.527826653633105,6.926523297491039,35.95826001955034,6.554349951124144,1.972173346366895,1.498696643857934,3.083479960899316,-0.66757252812,17165.237802783027,30.08876110742441,9.147410811402285,36.45383062793045,3.4033339061694448,23284.0,214.7244978804802,368.245269767517,306.408616555989,59.6355248582193,52.35580768945711,33.2111289475497,1.884708612992058,4.62590744424363,2.7547253023248603,7.0,7.0,2.0,2.0,2.0,2.0,19.0,20.0,18.0,19.0,129.0,22.996264921062767,25.8468476272981,53.77088273540886,54.34423150485808,109.58980529347326,116.36145219674924,39.09435210452328,34.12608246143667,2.0433673469387754,2.02,23284.0,24277.0,22884.0,23276.0,22356.0,24551.0,2195.0,9.427074385844357,Communauté de communes Charlieu-Belmont,3,Rural,23400,0,0,100,1.1331054854059115,25.0,CC Charlieu-Belmont
200035723,Communauté de communes Ventoux Sud,CC Ventoux Sud,1.0,CC,Vaucluse,84,9750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2480417330897582,62.0,119.0,87.4,,,,19450.0,,,,,,,,,,,,,,7.765984099,14849.0,27.0,17.3913043478,52.1739130435,5.0,118.0,264.7279239214997,376.928486440317,312.647715579661,76.6258122526323,66.31681387731663,73.0809759329271,1.931187171603892,4.83629367476116,2.19408265674056,3.0,3.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,6.0,41.0,7.81840616966581,7.257120743034055,57.61586704916412,64.28847663918336,116.93303332056684,132.9148148148148,15.808135869012508,17.83690848552114,3.7829710144927535,2.97,8902.0,9564.0,8558.0,119.0,8153.0,9564.0,1411.0,15.85037070321276,Communauté de communes Ventoux Sud,3,Rural,9595,0,0,100,7.765984099,1.0,CC Ventoux Sud
200035731,Communauté d'agglomération Roannais Agglomération,CA Roannais Agglomération,40.0,CA,Loire,42,106912.0,7.6,0.0,-2.0,-20.0,8.1,2.0,-1.0,-11.1,64.0,6.1,19.0,1.8,97.3,1522.0,1.5,2.0,1483.0,1.5,1483.0,1.5,8667.0,10.1,,,102055.0,100.0,101501.0,99.4,988.0,27.0,23.5,180.0,1008.0,2440.0,4.9,9703.0,19.8,,26.0,64.5,510.0,50.0,221.0,21.0,81.5,6.4,3.7,3.0,1.0667816887490746,48007.0,100020.0,10487.397074585082,12097.354427479888,34750.2020025065,2.9117333944237065,21583.97820435913,18.46700257161653,-13.67702507849664,45.31575188324552,62.41609821175901,3.7064064037085456,55.96441575592599,2.7452760521244626,7.918250299836942,36.38445160160093,6.958224965299769,2.0440807470993305,1.5887813818103413,3.325362836390098,-0.5253369905499999,17147.601255155456,31.957845590980195,12.040016084841335,29.921164811347666,3.786832633473305,100864.0,231.0369927494355,384.689952735231,291.895800477681,51.4934534642733,54.27706521363586,34.0088227307655,2.062117404459064,4.6449538589519,2.67518346775213,32.0,30.0,10.0,11.0,7.0,8.0,84.0,84.0,80.0,81.0,571.0,32.786173297002726,33.29886080069437,90.41699239210703,96.20040213086116,136.1553395190305,143.60572093886833,69.50319661546172,64.4299792511191,2.8889460154241644,3.12,100864.0,103824.0,98072.0,100020.0,95730.0,105809.0,10079.0,9.992663388324873,Communauté d'agglomération Roannais Agglomération,2,Urbain intermédiaire,101851,49.7962195703172,14.7067729642914,35.4970074653914,3.657552012469397,40.0,CA Roannais Agglomération
200039808,Communauté de communes des Gorges de l'Ardèche,CC des Gorges de l'Ardèche,20.0,CC,Ardèche,7,16792.0,7.0,,-4.0,-36.4,5.9,0.1,-3.0,-33.3,,5.8,,1.9,99.4,16.0,0.1,0.0,0.0,0.0,0.0,0.0,1309.0,10.0,,,15682.0,100.0,15682.0,100.0,96.0,0.0,0.1,28.0,0.0,177.0,2.3,403.0,5.3,32.2,43.4,87.9,201.0,128.0,107.0,68.0,81.7,6.1,1.3,2.1,-0.0742647398842086,6914.0,13663.0,788.8959745297519,12077.68525402726,35376.5551425031,2.9077819083023546,21671.32401375979,16.558364312267656,-13.348054522924414,44.03890954151177,49.42976456009913,4.275291201982652,40.47140024783147,4.683073110285006,12.518091697645602,46.148252788104095,5.251945477075588,1.5077819083023543,2026-02-01 00:00:00,2.5441635687732345,2.3445356372,16640.60936944622,35.05794850055002,16.277729165423626,22.96548620561268,4.34289687477128,14067.0,251.8727581935966,517.888944536996,394.888055831319,42.2204045835249,64.7782952729765,62.6110712694061,1.821059037922437,4.86463221503102,2.6234190481057,4.0,4.0,0.0,0.0,2.0,2.0,10.0,11.0,10.0,10.0,72.0,25.20987598984013,21.131849873905946,97.75252590325871,101.71193036626916,181.36590920293784,181.5802637405895,30.16469428007889,30.2564843888856,3.403440366972477,3.4,,,,,,,,,Communauté de communes des Gorges de l'Ardèche,3,Rural,15681,0,0,100,3.5778663206557857,20.0,CC des Gorges de l'Ardèche
200039824,Communauté de communes Ardèche des Sources et Volcans,CC Ardèche des Sources et Volcans,16.0,CC,Ardèche,7,10668.0,5.9,,-3.0,-33.3,6.6,0.8,-2.0,-22.2,,2.2,,1.7,99.4,382.0,4.0,1.0,318.0,3.3,318.0,3.3,681.0,8.9,,,,,9662.0,100.0,86.0,0.0,0.0,22.0,23.0,125.0,2.7,324.0,7.2,35.4,66.6,100.0,90.0,92.0,69.0,70.0,83.8,5.0,2.7,0.8,0.6983547520190506,4149.0,8298.0,546.7899252832009,,,,20102.21137623524,,,,,,,,,,,,,,1.613375147875,15272.190278664117,30.499160981066016,13.264865887120765,30.851161177791056,4.421197604790419,9402.0,233.0062568992333,509.495846369906,363.394871691878,78.0243762182811,72.59439292843999,59.9499317064612,1.507305076553456,4.548197502554411,2.8867428347130097,4.0,4.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,62.0,19.42,19.085172498164912,83.41456806390514,96.35770826418852,149.22291209956865,157.33194855863016,16.99399749494171,16.144140587385653,3.471467391304348,3.6,,,,,,,,,Communauté de communes Ardèche des Sources et Volcans,3,Rural,9752,0,0,100,2.690514190066402,16.0,CC Ardèche des Sources et Volcans
