name,lat,lon
Centre hospitalier Sainte-Marie,45.77905861553317,3.07609310465606
Centre hospitalier La Combe de Volzac,45.0304822236739,3.066719934226158
Centre hospitalier gériatrique des Mont d'Or,45.859618934046594,4.834375802839878
Groupe hospitalier mutualiste de Grenoble,45.18161544500618,5.709559836040265
Clinique des 6 Lacs,45.77452199883253,3.060742448421154
Centre de post-cure la Croix Bleue,44.36434874542682,4.398432885623722
Clinique Kennedy,44.557142835037325,4.731829971821405
Centre hospitalier de Charlieu,46.15965426555434,4.164879869157978
Hôpital Andrevetan,46.06306915195264,6.322463846019215
Clinique Générale de Valence,44.90041353564303,4.8769424025073445
Sancellemoz,45.93927610035181,6.714927999999999
Centre de pneumologie Henri Bazire,45.346934834899976,5.657857206121298
Centre médical Rocheplane,45.17786823377183,5.760983147226948
Centre hospitalier Annecy Genevois,46.14687032654691,6.079626941194726
Hopital de Jour Pedo Psychiatrique,46.36140339458334,6.46130242219544
Clinique Les Sorbiers,45.53469056315466,3.2516683686163788
La Teppe,45.06248905343606,4.866327702689374
Centre hospitalier de Pélussin,45.4174859908214,4.671833693375837
Centre médico-psychologique,46.04422015253791,4.077843094347437
Maison de Santé du Fort,46.1391054003204,5.904030699999999
,45.86477216447832,4.832990782875753
Pôle Santé République,45.78764196738717,3.1049342286085397
Hôpital de jour Réhabilitation,45.18503420044952,5.7535127
Centre hospitalier gériatrique des Monts d'Or,45.86170166568362,4.834105654455416
Clinique du Grésivaudan,45.206192364198,5.74839053271126
Hôpital du Gier,45.47570858085338,4.515760852289551
Centre hospitalier Paul Ardier,45.54151928248817,3.252463823976107
Hôpital d'instruction des armées Desgenettes,45.74091640752619,4.890916743472106
Centre médical de Chanat,45.8179118003698,3.0243261
Hôpital des Charpennes,45.771981784400765,4.8641517328398205
Hôpital local de Saint-Symphorien-sur-Coise,45.63467920039534,4.4585941
Hôpital Gabriel Montpied,45.75749717541834,3.091585223221444
Hôpital privé Pays de Savoie,46.18677457537063,6.22443695920104
Hôpital de Billom,45.72096110405728,3.342930372899581
Centre hospitalier Sully Eldin de Vallon-Pont-d'Arc,44.40585974568455,4.395757667299643
Centre Médico Psychologique Infanto-Juvénile,45.9406702003516,6.6344534
Hôpital Local Intercommunal de Rocher Largentière,44.5429849005054,4.291280099999999
Centre hospitalier Le Vinatier,45.74148077398871,4.8992972959873216
Psychiatrie de liaison des hopitaux du Pays du Mont-Blanc,45.93515496401146,6.642751759031258
,45.94068834836009,6.63431414103719
Centre de Soins de Longue Durée,46.35072535768233,2.582595433083632
Centre hospitalier Jacques Lacarin,46.123117304452,3.4356934640044865
Hôpital Elisée Charra Lamastre,44.98880634540082,4.579643349905617
Hopital de St Bonnet le Château,45.42465970042216,4.0669193
Centre hospitalier de Moulins-Yzeure,46.571047255524334,3.326167511771431
Centre hospitalier de Montluçon,46.342041079077454,2.6098521542245714
Maison Médicale,45.091828400459214,6.073098
Centre hospitalier Sainte-Marie,45.05321872129155,3.9034859915506233
Centre hospitalier de Brioude,45.29696499663361,3.3826052884027686
Polyclinique La Pergola,46.15019353337964,3.4120893467060043
Unité de Santé Affective et Sexuelle,45.93354650035268,6.1169764
Centre hospitalier d'Ambert,45.55287806103234,3.741225366800535
Hôpital privé Saint-François,46.34454926180408,2.6191149387285058
Centre hospitalier Lucien Hussel,45.53339327747587,4.88035572787076
,46.360712520670845,6.457487810105525
Centre hospitalier d'Hauteville - Unité Albarine,45.98343368489814,5.610613355864144
Centre hospitalier Annecy-Genevois,45.93248072997271,6.117459812943402
Centre hospitalier Lyon-Sud (Sainte-Eugénie),45.70433910897432,4.799385029955023
Hôpital Nord,45.48146566233415,4.362152205099951
PEJ Point Ecoute Jeune,46.0612250438805,6.582090444989447
Centre hospitalier de Montgelas,45.60055105161453,4.76527321672191
Hôpital Intercommunal Bourg-Saint-Andéol-Viviers,44.37544770051575,4.6467817
UHSPA,46.33876808285626,2.6461912209485545
Centre hospitalier Michel Perret,45.30265732171079,5.488827570737316
CMPI /CATTPI de Cluses,46.068240265246274,6.581411328800664
Centre hospitalier des Cévennes ardéchoises,44.47859617900785,4.239361613490012
poste de secours,45.64277520039425,6.0617918
Centre hospitalier spécialisé de Bassens,45.5774726724968,5.9397289334538375
Clinique La Condamine,44.67450780049602,4.2210735
Vigilans,45.18485460044955,5.7538198
Hôpital de Voiron,45.37489347292368,5.5750976948523
Hôpital de Beaujeu,46.15341640618317,4.589275608795277
Consultations Souffrance et Travail,45.18490100044955,5.753825199999999
Hôpital Édouard Herriot,45.74374550320711,4.882621854418413
Hôpital Estaing,45.7859264266578,3.1103509521117574
Hôpital gériatrique de Fourvière,45.76233137491776,4.818339520187708
Dieulefit Santé,44.5324794005061,5.0633786
,44.277260378365625,5.271216140489653
Hôpitaux du Léman,46.35953372453462,6.480345426210971
Hôpital privé Jean Mermoz,45.73578389747431,4.875908949069434
Foyer Saint-Nicolas,44.77384935410236,3.88058344037908
Centre Hospitalier Privas Ardèche,44.730466684352834,4.583680486699068
